"filename", "language", "C#", "HLSL", "Log", "JSON", "ShaderLab", "Markdown", "Shell Script", "comment", "blank", "total"
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\LoadGameInteractor.cs", "C#", -104, 0, 0, 0, 0, 0, 0, 0, -8, -112
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\LoadMissionInteractor.cs", "C#", -12, 0, 0, 0, 0, 0, 0, 0, -6, -18
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\MissionStartInteractor.cs", "C#", -46, 0, 0, 0, 0, 0, 0, 0, -11, -57
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\MoveSoldierInteractor.cs", "C#", -23, 0, 0, 0, 0, 0, 0, 0, -8, -31
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\OpenArmourSelectInteractor.cs", "C#", -10, 0, 0, 0, 0, 0, 0, -15, -8, -33
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\OpenArmouryInteractor.cs", "C#", -17, 0, 0, 0, 0, 0, 0, 0, -8, -25
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\OpenInventoryInteractor.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -6, -20
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\OpenLoadingMenuInteractor.cs", "C#", -18, 0, 0, 0, 0, 0, 0, 0, -7, -25
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\OpenMissionOverviewInteractor.cs", "C#", -13, 0, 0, 0, 0, 0, 0, 0, -7, -20
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\OpenShipAbilitiesInteractor.cs", "C#", -21, 0, 0, 0, 0, 0, 0, 0, -8, -29
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\OpenSoldierSelectInteractor.cs", "C#", -9, 0, 0, 0, 0, 0, 0, 0, -4, -13
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\OpenWeaponSelectInteractor.cs", "C#", -10, 0, 0, 0, 0, 0, 0, -15, -7, -32
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\OpenWorkshopInteractor.cs", "C#", -13, 0, 0, 0, 0, 0, 0, 0, -6, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\ProgressGamePhaseInteractor.cs", "C#", -347, 0, 0, 0, 0, 0, 0, 0, -43, -390
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\ScrapItemInteractor.cs", "C#", -23, 0, 0, 0, 0, 0, 0, 0, -9, -32
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\SelectionMenuCancelInteractor.cs", "C#", -10, 0, 0, 0, 0, 0, 0, 0, -4, -14
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\SoldierShootInteractor.cs", "C#", -67, 0, 0, 0, 0, 0, 0, 0, -15, -82
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\SpawnAliensInteractor.cs", "C#", -24, 0, 0, 0, 0, 0, 0, -1, -9, -34
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\TurnSoldierInteractor.cs", "C#", -16, 0, 0, 0, 0, 0, 0, 0, -7, -23
"c:\Users\lewis\code\space_men\Assets\Src\New\Interfaces\IAlienStore.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Interfaces\ICampaignStore.cs", "C#", -3, 0, 0, 0, 0, 0, 0, 0, -2, -5
"c:\Users\lewis\code\space_men\Assets\Src\New\Interfaces\IMapStore.cs", "C#", -3, 0, 0, 0, 0, 0, 0, 0, -2, -5
"c:\Users\lewis\code\space_men\Assets\Src\New\Interfaces\IMetaGameStateStore.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -1, -6
"c:\Users\lewis\code\space_men\Assets\Src\New\Interfaces\IMissionStore.cs", "C#", -3, 0, 0, 0, 0, 0, 0, 0, -2, -5
"c:\Users\lewis\code\space_men\Assets\Src\New\Interfaces\IPresenter.cs", "C#", -3, 0, 0, 0, 0, 0, 0, 0, -2, -5
"c:\Users\lewis\code\space_men\Assets\Src\New\Interfaces\IReward.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -2, -6
"c:\Users\lewis\code\space_men\Assets\Src\New\Interfaces\ISoldierNameGenerator.cs", "C#", -3, 0, 0, 0, 0, 0, 0, 0, -2, -5
"c:\Users\lewis\code\space_men\Assets\Src\New\Interfaces\ISoldierStore.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Interfaces\IUnlockableStore.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\MovementPhase.cs", "C#", -23, 0, 0, 0, 0, 0, 0, -1, -6, -30
"c:\Users\lewis\code\space_men\Assets\Src\New\Other\AlienStore.cs", "C#", -21, 0, 0, 0, 0, 0, 0, -3, -5, -29
"c:\Users\lewis\code\space_men\Assets\Src\New\Other\CampaignStore.cs", "C#", -10, 0, 0, 0, 0, 0, 0, 0, -3, -13
"c:\Users\lewis\code\space_men\Assets\Src\New\Other\DebugSaveGenerator.cs", "C#", -57, 0, 0, 0, 0, 0, 0, 0, -3, -60
"c:\Users\lewis\code\space_men\Assets\Src\New\Other\MapStore.cs", "C#", -24, 0, 0, 0, 0, 0, 0, 0, -4, -28
"c:\Users\lewis\code\space_men\Assets\Src\New\Other\MetaGameStateStore.cs", "C#", -24, 0, 0, 0, 0, 0, 0, 0, -5, -29
"c:\Users\lewis\code\space_men\Assets\Src\New\Other\MissionStore.cs", "C#", -45, 0, 0, 0, 0, 0, 0, 0, -8, -53
"c:\Users\lewis\code\space_men\Assets\Src\New\Other\SoldierStore.cs", "C#", -47, 0, 0, 0, 0, 0, 0, 0, -8, -55
"c:\Users\lewis\code\space_men\Assets\Src\New\Phase.cs", "C#", -8, 0, 0, 0, 0, 0, 0, 0, -5, -13
"c:\Users\lewis\code\space_men\Assets\Src\New\PlayerActionHandler.cs", "C#", -65, 0, 0, 0, 0, 0, 0, 0, -9, -74
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\ActorActionsPresenter.cs", "C#", -24, 0, 0, 0, 0, 0, 0, -1, -7, -32
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\AddSoldierToSquadPresenter.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -8, -22
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\AnalyseItemPresenter.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -7, -18
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\BuildItemPresenter.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -7, -18
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\CompleteSecondaryMissionPresenter.cs", "C#", -9, 0, 0, 0, 0, 0, 0, 0, -7, -16
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\DamageInstancePresenter.cs", "C#", -54, 0, 0, 0, 0, 0, 0, 0, -10, -64
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\DisplayShipAbilityTargetsPresenter.cs", "C#", -31, 0, 0, 0, 0, 0, 0, 0, -8, -39
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\DisplaySpecialAbilityTargetsPresenter.cs", "C#", -26, 0, 0, 0, 0, 0, 0, 0, -8, -34
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\EquipItemPresenter.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -8, -22
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\ExecuteShipAbilityPresenter.cs", "C#", -43, 0, 0, 0, 0, 0, 0, 0, -13, -56
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\ExecuteSpecialAbilityPresenter.cs", "C#", -40, 0, 0, 0, 0, 0, 0, 0, -11, -51
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\FinishMissionPresenter.cs", "C#", -25, 0, 0, 0, 0, 0, 0, 0, -8, -33
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\HireSolderPresenter.cs", "C#", -12, 0, 0, 0, 0, 0, 0, 0, -7, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\LoadGamePresenter.cs", "C#", -16, 0, 0, 0, 0, 0, 0, 0, -7, -23
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\LoadMissionPresenter.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -7, -21
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\MissionStartPresenter.cs", "C#", -42, 0, 0, 0, 0, 0, 0, 0, -11, -53
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\MoveSoldierPresenter.cs", "C#", -73, 0, 0, 0, 0, 0, 0, 0, -14, -87
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\OpenArmourSelectPresenter.cs", "C#", -40, 0, 0, 0, 0, 0, 0, 0, -9, -49
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\OpenArmouryPresenter.cs", "C#", -13, 0, 0, 0, 0, 0, 0, 0, -7, -20
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\OpenInventoryPresenter.cs", "C#", -13, 0, 0, 0, 0, 0, 0, 0, -7, -20
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\OpenLoadingMenuPresenter.cs", "C#", -16, 0, 0, 0, 0, 0, 0, 0, -7, -23
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\OpenMissionOverviewPresenter.cs", "C#", -12, 0, 0, 0, 0, 0, 0, 0, -7, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\OpenShipAbilitiesPresenter.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -7, -18
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\OpenSoldierSelectPresenter.cs", "C#", -38, 0, 0, 0, 0, 0, 0, 0, -8, -46
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\OpenWeaponSelectPresenter.cs", "C#", -43, 0, 0, 0, 0, 0, 0, 0, -8, -51
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\OpenWorkshopPresenter.cs", "C#", -12, 0, 0, 0, 0, 0, 0, 0, -7, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\Presenter.cs", "C#", -3, 0, 0, 0, 0, 0, 0, 0, -3, -6
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\ProgressGamePhasePresenter.cs", "C#", -214, 0, 0, 0, 0, 0, 0, -3, -31, -248
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\ScrapItemPresenter.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -7, -18
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\SelectionMenuCancelPresenter.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -8, -22
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\SoldierShootPresenter.cs", "C#", -34, 0, 0, 0, 0, 0, 0, 0, -9, -43
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\SpawnAliensPresenter.cs", "C#", -38, 0, 0, 0, 0, 0, 0, -1, -10, -49
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\SpecialAbilities\CollectAmmoPresenter.cs", "C#", -26, 0, 0, 0, 0, 0, 0, -1, -8, -35
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\SpecialAbilities\FireAtGroundPresenter.cs", "C#", -20, 0, 0, 0, 0, 0, 0, 0, -8, -28
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\SpecialAbilities\GrenadePresenter.cs", "C#", -18, 0, 0, 0, 0, 0, 0, 0, -8, -26
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\SpecialAbilities\SpecialAbilityPresenter.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -4, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\SpecialAbilities\StunShotPresenter.cs", "C#", -25, 0, 0, 0, 0, 0, 0, 0, -9, -34
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\Testi.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -1, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Presenters\TurnSoldierPresenter.cs", "C#", -22, 0, 0, 0, 0, 0, 0, 0, -8, -30
"c:\Users\lewis\code\space_men\Assets\Src\New\ShootAction.cs", "C#", -64, 0, 0, 0, 0, 0, 0, 0, -8, -72
"c:\Users\lewis\code\space_men\Assets\Src\New\ShootingPhase.cs", "C#", -53, 0, 0, 0, 0, 0, 0, 0, -9, -62
"c:\Users\lewis\code\space_men\Assets\Src\New\SoldierActionHandler.cs", "C#", -44, 0, 0, 0, 0, 0, 0, 0, -14, -58
"c:\Users\lewis\code\space_men\Assets\Src\New\SoldierMoved.cs", "C#", -8, 0, 0, 0, 0, 0, 0, -1, -4, -13
"c:\Users\lewis\code\space_men\Assets\Src\New\SoldierPathingAndLOS.cs", "C#", -43, 0, 0, 0, 0, 0, 0, -5, -13, -61
"c:\Users\lewis\code\space_men\Assets\Src\New\UIInputHandler.cs", "C#", -57, 0, 0, 0, 0, 0, 0, 0, -17, -74
"c:\Users\lewis\code\space_men\Assets\Src\New\ViewableState.cs", "C#", -37, 0, 0, 0, 0, 0, 0, 0, -10, -47
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\Actors.cs", "C#", -24, 0, 0, 0, 0, 0, 0, 0, -9, -33
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\AdjacentCells.cs", "C#", -23, 0, 0, 0, 0, 0, 0, 0, -7, -30
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\AlienDecorator.cs", "C#", -21, 0, 0, 0, 0, 0, 0, 0, -6, -27
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\AlienGenerator.cs", "C#", -25, 0, 0, 0, 0, 0, 0, 0, -9, -34
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\AlienPathingGrid.cs", "C#", -80, 0, 0, 0, 0, 0, 0, 0, -17, -97
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\AlienSpawn.cs", "C#", -39, 0, 0, 0, 0, 0, 0, 0, -10, -49
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\AlienSpawnerGenerator.cs", "C#", -49, 0, 0, 0, 0, 0, 0, 0, -9, -58
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\Aliens.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -5, -16
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\CellIterator.cs", "C#", -54, 0, 0, 0, 0, 0, 0, 0, -10, -64
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\CellLayerIterator.cs", "C#", -44, 0, 0, 0, 0, 0, 0, 0, -10, -54
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\FireArc.cs", "C#", -64, 0, 0, 0, 0, 0, 0, 0, -10, -74
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\FogHandler.cs", "C#", -27, 0, 0, 0, 0, 0, 0, 0, -5, -32
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\GameState.cs", "C#", -62, 0, 0, 0, 0, 0, 0, 0, -18, -80
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\MapState.cs", "C#", -59, 0, 0, 0, 0, 0, 0, 0, -15, -74
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\MetaGameState.cs", "C#", -24, 0, 0, 0, 0, 0, 0, 0, -8, -32
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\MetaSoldierDecorator.cs", "C#", -13, 0, 0, 0, 0, 0, 0, 0, -5, -18
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\ShipAbilities\ShipAbility.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -4, -18
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\ShipAbilities\TeleportAmmoIn.cs", "C#", -40, 0, 0, 0, 0, 0, 0, 0, -9, -49
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\ShipAbilities\TeleportSoldierIn.cs", "C#", -53, 0, 0, 0, 0, 0, 0, 0, -10, -63
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\SoldierActions.cs", "C#", -67, 0, 0, 0, 0, 0, 0, 0, -6, -73
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\SoldierDecorator.cs", "C#", -106, 0, 0, 0, 0, 0, 0, 0, -16, -122
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\SoldierGenerator.cs", "C#", -62, 0, 0, 0, 0, 0, 0, 0, -18, -80
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\SoldierMove.cs", "C#", -111, 0, 0, 0, 0, 0, 0, 0, -16, -127
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\Soldiers.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -5, -16
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\SpecialAbilities\CollectAmmo.cs", "C#", -46, 0, 0, 0, 0, 0, 0, 0, -10, -56
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\SpecialAbilities\FireAtGround.cs", "C#", -58, 0, 0, 0, 0, 0, 0, 0, -9, -67
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\SpecialAbilities\Grenade.cs", "C#", -63, 0, 0, 0, 0, 0, 0, 0, -10, -73
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\SpecialAbilities\SpecialAbility.cs", "C#", -12, 0, 0, 0, 0, 0, 0, 0, -3, -15
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\SpecialAbilities\StunShot.cs", "C#", -52, 0, 0, 0, 0, 0, 0, 0, -12, -64
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\SpecialActions.cs", "C#", -31, 0, 0, 0, 0, 0, 0, 0, -6, -37
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\Unlockable.cs", "C#", -10, 0, 0, 0, 0, 0, 0, 0, -3, -13
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\UnlockableGraph.cs", "C#", -9, 0, 0, 0, 0, 0, 0, 0, -2, -11
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\UnlockableStore.cs", "C#", -28, 0, 0, 0, 0, 0, 0, 0, -7, -35
"c:\Users\lewis\code\space_men\Assets\Src\New\Workers\WorkshopItemList.cs", "C#", -23, 0, 0, 0, 0, 0, 0, 0, -5, -28
"c:\Users\lewis\code\space_men\Assets\Src\New\WorldButton.cs", "C#", -17, 0, 0, 0, 0, 0, 0, 0, -4, -21
"c:\Users\lewis\code\space_men\Assets\Src\New\WorldButtonsContainer.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -5, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\World\AlienAttackAnimation.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -5, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\World\AnimationInteractor.cs", "C#", -38, 0, 0, 0, 0, 0, 0, 0, -10, -48
"c:\Users\lewis\code\space_men\Assets\Src\New\World\ShootingAnimation.cs", "C#", -36, 0, 0, 0, 0, 0, 0, -16, -8, -60
"c:\Users\lewis\code\space_men\Assets\Src\New\World\ShootingOrdnanceAnimation.cs", "C#", -39, 0, 0, 0, 0, 0, 0, -4, -8, -51
"c:\Users\lewis\code\space_men\Assets\Src\New\World\Tester.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\World\WorldAnimation.cs", "C#", -13, 0, 0, 0, 0, 0, 0, 0, -9, -22
"c:\Users\lewis\code\space_men\Assets\Src\New\World\WorldAnimator.cs", "C#", -43, 0, 0, 0, 0, 0, 0, 0, -8, -51
"c:\Users\lewis\code\space_men\Assets\Src\New\World\WorldState.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -6, -20
"c:\Users\lewis\code\space_men\Assets\Src\New\scaffold.sh", "Shell Script", 0, 0, 0, 0, 0, 0, -40, -1, -21, -62
"c:\Users\lewis\code\space_men\Assets\Src\New\scaffold_controller.sh", "Shell Script", 0, 0, 0, 0, 0, 0, -18, -1, -6, -25
"c:\Users\lewis\code\space_men\Assets\Src\New\scaffold_initializer.sh", "Shell Script", 0, 0, 0, 0, 0, 0, -23, -1, -8, -32
"c:\Users\lewis\code\space_men\Assets\Src\UI\GameUIController.cs", "C#", -22, 0, 0, 0, 0, 0, 0, 0, -8, -30
"c:\Users\lewis\code\space_men\Assets\Src\UI\IDisplayableItem.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\UI\ItemDescriptionGenerator.cs", "C#", -34, 0, 0, 0, 0, 0, 0, -1, -8, -43
"c:\Users\lewis\code\space_men\Assets\Src\UI\MainMenuController.cs", "C#", -17, 0, 0, 0, 0, 0, 0, 0, -5, -22
"c:\Users\lewis\code\space_men\Assets\Src\UI\MissionCompleteRewardPanelController.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -5, -16
"c:\Users\lewis\code\space_men\Assets\Src\UI\MissionCompleteViewController.cs", "C#", -21, 0, 0, 0, 0, 0, 0, 0, -8, -29
"c:\Users\lewis\code\space_men\Assets\Src\UI\SceneMenu.cs", "C#", -28, 0, 0, 0, 0, 0, 0, 0, -12, -40
"c:\Users\lewis\code\space_men\Assets\Src\UI\ScrollableList.cs", "C#", -24, 0, 0, 0, 0, 0, 0, 0, -8, -32
"c:\Users\lewis\code\space_men\Assets\Src\UI\SoldierUIController.cs", "C#", -32, 0, 0, 0, 0, 0, 0, 0, -7, -39
"c:\Users\lewis\code\space_men\Assets\Src\UI\SpriteSelector.cs", "C#", -11, 0, 0, 0, 0, 0, 0, -4, -5, -20
"c:\Users\lewis\code\space_men\Assets\Src\UI\SquadPanelController.cs", "C#", -24, 0, 0, 0, 0, 0, 0, 0, -7, -31
"c:\Users\lewis\code\space_men\Assets\Src\UI\SquadSelectMenuController.cs", "C#", -29, 0, 0, 0, 0, 0, 0, 0, -10, -39
"c:\Users\lewis\code\space_men\Assets\Src\UI\UI.cs", "C#", -20, 0, 0, 0, 0, 0, 0, -3, -10, -33
"c:\Users\lewis\code\space_men\Assets\Src\UI\WorkshopInfoPanelController.cs", "C#", -83, 0, 0, 0, 0, 0, 0, 0, -24, -107
"c:\Users\lewis\code\space_men\Assets\Src\UI\WorkshopItemDisplayPanelController.cs", "C#", -19, 0, 0, 0, 0, 0, 0, 0, -7, -26
"c:\Users\lewis\code\space_men\Assets\Src\Util\Delayer.cs", "C#", -20, 0, 0, 0, 0, 0, 0, 0, -6, -26
"c:\Users\lewis\code\space_men\Assets\Src\World\WorldComponent.cs", "C#", -24, 0, 0, 0, 0, 0, 0, 0, -9, -33
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_Bitmap-Custom-Atlas.shader", "ShaderLab", 0, 0, 0, 0, 113, 0, 0, 2, 31, 146
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_Bitmap-Mobile.shader", "ShaderLab", 0, 0, 0, 0, 123, 0, 0, 3, 30, 156
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_Bitmap.shader", "ShaderLab", 0, 0, 0, 0, 113, 0, 0, 2, 31, 146
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_SDF Overlay.shader", "ShaderLab", 0, 0, 0, 0, 253, 0, 0, 4, 70, 327
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_SDF-Mobile Masking.shader", "ShaderLab", 0, 0, 0, 0, 198, 0, 0, 10, 51, 259
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_SDF-Mobile Overlay.shader", "ShaderLab", 0, 0, 0, 0, 193, 0, 0, 8, 52, 253
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_SDF-Mobile.shader", "ShaderLab", 0, 0, 0, 0, 192, 0, 0, 8, 51, 251
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_SDF-Surface-Mobile.shader", "ShaderLab", 0, 0, 0, 0, 104, 0, 0, 8, 28, 140
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_SDF-Surface.shader", "ShaderLab", 0, 0, 0, 0, 123, 0, 0, 4, 33, 160
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_SDF.shader", "ShaderLab", 0, 0, 0, 0, 253, 0, 0, 4, 70, 327
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMP_Sprite.shader", "ShaderLab", 0, 0, 0, 0, 111, 0, 0, 0, 21, 132
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMPro.cginc", "HLSL", 0, 63, 0, 0, 0, 0, 0, 2, 20, 85
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMPro_Properties.cginc", "HLSL", 0, 62, 0, 0, 0, 0, 0, 6, 13, 81
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Resources\Shaders\TMPro_Surface.cginc", "HLSL", 0, 75, 0, 0, 0, 0, 0, 7, 18, 100
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Shaders\SDFFunctions.hlsl", "HLSL", 0, 130, 0, 0, 0, 0, 0, 18, 31, 179
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Shaders\TMP_SDF SSD.shader", "ShaderLab", 0, 0, 0, 0, 253, 0, 0, 4, 65, 322
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Shaders\TMP_SDF-Mobile SSD.shader", "ShaderLab", 0, 0, 0, 0, 82, 0, 0, 4, 21, 107
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Shaders\TMP_SDF-Mobile-2-Pass.shader", "ShaderLab", 0, 0, 0, 0, 290, 0, 0, 15, 85, 390
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Shaders\TMPro_Mobile.cginc", "HLSL", 0, 129, 0, 0, 0, 0, 0, 2, 35, 166
"c:\Users\lewis\code\space_men\Assets\TextMesh Pro\Sprites\EmojiOne.json", "JSON", 0, 0, 0, 155, 0, 0, 0, 0, 2, 157
"c:\Users\lewis\code\space_men\Assets\Textures\debug.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"Total", "-", -4905, 459, 0, 160, 2401, 2894, -81, 359, -827, 460
